114/12/01,43.40
114/12/02,44.10
114/12/03,43.70
114/12/04,44.35
114/12/05,44.55
114/12/08,44.55
114/12/09,44.95
114/12/10,44.80
114/12/11,45.05
114/12/12,46.50
114/12/15,46.75
114/12/16,46.65
114/12/17,48.95
114/12/18,49.35
114/12/19,49.50
114/12/22,50.40
114/12/23,50.40
114/12/24,50.30
114/12/26,49.80
114/12/29,50.40
月平均收盤價,46.92
