114/12/01,91.80
114/12/02,92.10
114/12/03,93.10
114/12/04,94.70
114/12/05,94.90
114/12/08,95.50
114/12/09,96.30
114/12/10,95.20
114/12/11,95.10
114/12/12,96.80
114/12/15,95.60
114/12/16,96.00
114/12/17,97.30
114/12/18,96.80
114/12/19,97.30
114/12/22,98.20
114/12/23,98.10
114/12/24,98.00
114/12/26,97.00
114/12/29,98.20
114/12/30,97.00
114/12/31,96.10
月平均收盤價,95.96
