114/12/01,64.80
114/12/02,66.60
114/12/03,67.60
114/12/04,69.00
114/12/05,68.70
114/12/08,69.00
114/12/09,69.20
114/12/10,68.50
114/12/11,69.20
114/12/12,70.10
114/12/15,70.10
114/12/16,70.20
114/12/17,73.20
114/12/18,74.40
114/12/19,75.50
114/12/22,76.50
114/12/23,76.70
114/12/24,75.90
114/12/26,74.80
114/12/29,76.00
114/12/30,76.20
114/12/31,75.80
月平均收盤價,71.73
